2023-11-15T15:26:02.264881, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59245, ! (321389),-63,  1.1115201273766053 m 
2023-11-15T15:26:02.266154, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59247, Give (321391),-65,  1.3748845371363925 m 
2023-11-15T15:26:05.585805, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59245, ! (321389),-62,  1.1440191694322768 m 
2023-11-15T15:26:06.698893, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59245, ! (321389),-58,  1.0805551379313039 m 
2023-11-15T15:26:08.907088, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59247, Give (321391),-59,  1.3748845371363925 m 
2023-11-15T15:26:12.230481, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59247, Give (321391),-78,  2.149533642018718 m 
2023-11-15T15:26:18.864235, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59247, Give (321391),-81,  2.518216746579695 m 
2023-11-15T15:30:10.604435, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59245, ! (321389),-53,  0.34216736046341933 m 
2023-11-15T15:30:11.714352, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59245, ! (321389),-53,  0.34216736046341933 m 
2023-11-15T15:30:13.934916, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59245, ! (321389),-52,  0.34216736046341933 m 
2023-11-15T15:30:17.246710, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59245, ! (321389),-52,  0.31122388352366853 m 
2023-11-15T15:31:11.346398, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59279, Up (321423),-48,  0.06662006028197409 m 
2023-11-15T15:31:40.308359, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59247, Give (321391),-52,  0.28282208519983487 m 
2023-11-15T15:31:42.524711, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59247, Give (321391),-53,  0.31122388352366853 m 
2023-11-15T15:31:54.645198, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59279, Up (321423),-51,  1.2513578179193212 m 
2023-11-15T15:31:55.760602, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59279, Up (321423),-52,  0.28282208519983487 m 
2023-11-15T15:31:56.886915, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59279, Up (321423),-51,  0.25677466659584786 m 
2023-11-15T15:31:57.998091, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59279, Up (321423),-46,  0.24858478572383144 m 
2023-11-15T15:32:07.984851, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59279, Up (321423),-53,  0.26951530022706766 m 
2023-11-15T15:32:09.093606, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59279, Up (321423),-48,  0.23290651902695841 m 
2023-11-15T15:32:34.524667, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59279, Up (321423),-52,  0.28282208519983487 m 
2023-11-15T15:32:40.105584, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59279, Up (321423),-53,  0.31122388352366853 m 
2023-11-15T15:32:52.368700, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59279, Up (321423),-47,  0.28282208519983487 m 
2023-11-15T15:32:55.703758, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59279, Up (321423),-47,  0.10291020964615294 m 
2023-11-15T15:32:56.821262, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59279, Up (321423),-52,  0.17279527904777783 m 
2023-11-15T15:33:09.108348, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59279, Up (321423),-47,  0.10291020964615294 m 
2023-11-15T15:33:12.456771, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59279, Up (321423),-52,  0.17279527904777783 m 
2023-11-15T15:33:24.739503, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59279, Up (321423),-47,  0.10291020964615294 m 
2023-11-15T15:33:34.608011, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59279, Up (321423),-46,  0.09247182151682866 m 
2023-11-15T15:33:36.706090, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59279, Up (321423),-54,  0.10291020964615294 m 
2023-11-15T15:33:40.037044, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59279, Up (321423),-46,  0.09247182151682866 m 
2023-11-15T15:33:41.141119, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59279, Up (321423),-46,  0.08921036965355855 m 
2023-11-15T15:33:51.117946, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59279, Up (321423),-46,  0.12056288803421195 m 
2023-11-15T15:34:03.341478, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59279, Up (321423),-46,  0.08299619843966355 m 
2023-11-15T15:34:06.565186, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59279, Up (321423),-47,  0.09247182151682866 m 
2023-11-15T15:34:07.670503, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59279, Up (321423),-45,  0.08921036965355855 m 
2023-11-15T15:34:22.068722, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59279, Up (321423),-55,  0.09247182151682866 m 
2023-11-15T15:34:23.180793, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59279, Up (321423),-56,  0.23290651902695841 m 
2023-11-15T15:34:24.286991, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59279, Up (321423),-65,  0.3212463529671388 m 
2023-11-15T15:34:36.476433, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59245, ! (321389),-55,  0.49557202045019066 m 
2023-11-15T15:34:39.802810, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59245, ! (321389),-47,  0.23290651902695841 m 
2023-11-15T15:34:43.129793, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59245, ! (321389),-47,  0.10291020964615294 m 
2023-11-15T15:34:54.233806, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59245, ! (321389),-50,  0.1408955476944107 m 
2023-11-15T15:34:55.338789, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59245, ! (321389),-49,  0.14581288210880022 m 
2023-11-15T15:34:56.444881, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59245, ! (321389),-46,  0.11847527106983843 m 
2023-11-15T15:34:57.548660, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59245, ! (321389),-49,  0.12702589318248353 m 
2023-11-15T15:35:09.745915, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59245, ! (321389),-48,  0.14581288210880022 m 
2023-11-15T15:35:15.284127, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59245, ! (321389),-47,  0.11439735411706478 m 
2023-11-15T15:35:27.495782, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59245, ! (321389),-50,  0.12702589318248353 m 
2023-11-15T15:35:30.816666, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59245, ! (321389),-50,  0.19106446691360568 m 
2023-11-15T15:35:40.808827, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59245, ! (321389),-48,  0.19106446691360568 m 
2023-11-15T15:35:56.322921, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59245, ! (321389),-48,  0.12702589318248353 m 
2023-11-15T15:35:58.529720, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59245, ! (321389),-46,  0.12702589318248353 m 
2023-11-15T15:36:11.832170, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59245, ! (321389),-46,  0.08299619843966355 m 
2023-11-15T15:36:27.348487, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59245, ! (321389),-50,  0.12702589318248353 m 
2023-11-15T15:36:28.456896, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59245, ! (321389),-48,  0.12702589318248353 m 
2023-11-15T15:36:31.771608, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59245, ! (321389),-50,  0.19106446691360568 m 
2023-11-15T15:36:32.882016, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59245, ! (321389),-48,  0.15611358027757272 m 
2023-11-15T15:36:45.094277, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59245, ! (321389),-47,  0.14581288210880022 m 
2023-11-15T15:36:46.199528, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59245, ! (321389),-50,  0.15611358027757272 m 
2023-11-15T15:36:47.304998, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59245, ! (321389),-48,  0.1408955476944107 m 
2023-11-15T15:36:49.510889, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59245, ! (321389),-50,  0.15611358027757272 m 
2023-11-15T15:36:59.483423, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59245, ! (321389),-50,  0.16706462120366652 m 
2023-11-15T15:37:01.702029, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59245, ! (321389),-48,  0.15611358027757272 m 
2023-11-15T15:37:02.811359, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59245, ! (321389),-50,  0.1626038825756347 m 
2023-11-15T15:37:18.329101, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59245, ! (321389),-49,  0.17279527904777783 m 
2023-11-15T15:37:20.544290, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59245, ! (321389),-47,  0.1408955476944107 m 
2023-11-15T15:37:21.656082, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59245, ! (321389),-47,  0.12702589318248353 m 
2023-11-15T15:37:36.215691, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59245, ! (321389),-58,  0.12702589318248353 m 
2023-11-15T15:37:51.714964, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59248,  You (321392),-44,  0.05321164051615533 m 
2023-11-15T15:37:52.819950, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59248,  You (321392),-48,  0.08299619843966355 m 
2023-11-15T15:38:01.689186, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59248,  You (321392),-45,  0.06662006028197409 m 
2023-11-15T15:38:05.024557, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59248,  You (321392),-45,  0.06662006028197409 m 
2023-11-15T15:38:06.136795, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59248,  You (321392),-45,  0.06662006028197409 m 
2023-11-15T15:38:20.565883, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59248,  You (321392),-45,  0.06662006028197409 m 
2023-11-15T15:38:49.407336, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59248,  You (321392),-45,  0.06662006028197409 m 
2023-11-15T15:38:59.403723, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59248,  You (321392),-45,  0.06662006028197409 m 
2023-11-15T15:39:01.628335, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59248,  You (321392),-45,  0.06662006028197409 m 
2023-11-15T15:39:02.740647, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59248,  You (321392),-45,  0.06662006028197409 m 
2023-11-15T15:39:03.853760, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59248,  You (321392),-45,  0.06662006028197409 m 
2023-11-15T15:39:15.996947, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59248,  You (321392),-45,  0.06662006028197409 m 
2023-11-15T15:39:29.283718, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59248,  You (321392),-45,  0.06662006028197409 m 
2023-11-15T15:39:33.716021, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59248,  You (321392),-48,  0.09247182151682866 m 
2023-11-15T15:39:45.938585, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59248,  You (321392),-49,  0.12702589318248353 m 
2023-11-15T15:40:02.575990, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59248,  You (321392),-45,  0.10291020964615294 m 
2023-11-15T15:40:03.682676, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59248,  You (321392),-48,  0.12702589318248353 m 
2023-11-15T15:40:16.971300, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59248,  You (321392),-45,  0.06662006028197409 m 
2023-11-15T15:40:32.474906, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59248,  You (321392),-45,  0.06662006028197409 m 
2023-11-15T15:40:33.585427, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59248,  You (321392),-80,  0.06662006028197409 m 
2023-11-15T15:41:30.171706, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,1,1, Gonna (321397),-51,  0.23290651902695841 m 
2023-11-15T15:41:31.278460, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,1,1, Gonna (321397),-48,  0.17279527904777783 m 
2023-11-15T15:42:06.982855, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,1,1, Gonna (321397),-48,  0.12702589318248353 m 
2023-11-15T15:42:15.846423, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,1,1, Gonna (321397),-51,  0.17279527904777783 m 
2023-11-15T15:42:21.402013, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,1,1, Gonna (321397),-52,  0.23290651902695841 m 
2023-11-15T15:42:34.733843, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,1,1, Gonna (321397),-50,  0.23290651902695841 m 
2023-11-15T15:42:50.256919, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,1,1, Gonna (321397),-50,  0.19106446691360568 m 
2023-11-15T15:42:57.998350, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,1,1, Gonna (321397),-50,  0.19106446691360568 m 
2023-11-15T15:42:59.103998, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,1,1, Gonna (321397),-50,  0.19106446691360568 m 
2023-11-15T15:43:13.520008, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,1,1, Gonna (321397),-49,  0.19106446691360568 m 
2023-11-15T15:43:16.849974, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,1,1, Gonna (321397),-50,  0.19106446691360568 m 
2023-11-15T15:43:17.960053, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,1,1, Gonna (321397),-50,  0.19106446691360568 m 
2023-11-15T15:43:32.387185, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,1,1, Gonna (321397),-51,  0.19106446691360568 m 
2023-11-15T15:43:34.590437, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,1,1, Gonna (321397),-49,  0.19106446691360568 m 
2023-11-15T15:43:43.486782, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,1,1, Gonna (321397),-53,  0.23290651902695841 m 
2023-11-15T15:44:00.103358, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59225, Never (321369),-53,  0.34216736046341933 m 
2023-11-15T15:44:13.404432, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59225, Never (321369),-62,  0.7729623321412455 m 
2023-11-15T15:44:18.940400, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59225, Never (321369),-50,  0.34216736046341933 m 
2023-11-15T15:44:31.174496, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59225, Never (321369),-48,  0.19106446691360568 m 
2023-11-15T15:44:33.383931, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59225, Never (321369),-67,  0.19106446691360568 m 
2023-11-15T15:44:48.922243, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59225, Never (321369),-48,  0.12702589318248353 m 
2023-11-15T15:45:03.347977, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59225, Never (321369),-49,  0.1408955476944107 m 
2023-11-15T15:45:04.455651, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59225, Never (321369),-50,  0.15611358027757272 m 
2023-11-15T15:45:14.472509, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59225, Never (321369),-59,  0.19106446691360568 m 
2023-11-15T15:45:16.697878, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59225, Never (321369),-49,  0.17279527904777783 m 
2023-11-15T15:45:17.810356, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59225, Never (321369),-58,  0.3014837165934783 m 
2023-11-15T15:45:31.148968, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59225, Never (321369),-59,  0.918414103736242 m 
2023-11-15T15:45:44.458971, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59225, Never (321369),-62,  1.0510634797067606 m 
2023-11-15T15:45:58.881626, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59225, Never (321369),-47,  0.45231907847657765 m 
2023-11-15T15:46:12.176040, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59225, Never (321369),-50,  0.1408955476944107 m 
2023-11-15T15:46:13.288350, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,4,59225, Never (321369),-48,  0.12702589318248353 m 
