
2023-11-14T19:53:27.394, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -50 ,  0.19106446691360568 m 
2023-11-14T19:53:28.480, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -53 ,  0.25677466659584786 m 
2023-11-14T19:53:29.584, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -55 ,  0.34216736046341933 m 
2023-11-14T19:53:30.690, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -53 ,  0.34216736046341933 m 
2023-11-14T19:53:31.800, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -51 ,  0.3014837165934783 m 
2023-11-14T19:53:34.007, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -53 ,  0.31122388352366853 m 
2023-11-14T19:53:35.108, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -52 ,  0.3053463643797356 m 
2023-11-14T19:53:36.219, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -53 ,  0.31122388352366853 m 
2023-11-14T19:53:37.320, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -56 ,  0.3330555875918579 m 
2023-11-14T19:53:38.425, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -51 ,  0.3330555875918579 m 
2023-11-14T19:53:39.529, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -56 ,  0.3586542691252476 m 
2023-11-14T19:53:40.633, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -64 ,  0.3797739499140922 m 
2023-11-14T19:53:41.743, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -57 ,  0.40491842176417037 m 
2023-11-14T19:53:42.875, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -56 ,  0.41949104020085437 m 
2023-11-14T19:53:43.977, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -53 ,  0.4124938537103828 m 
2023-11-14T19:53:45.087, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -53 ,  0.4066553967053202 m 
2023-11-14T19:53:46.186, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -51 ,  0.3911811622606367 m 
2023-11-14T19:53:47.295, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -65 ,  0.43332260159647235 m 
2023-11-14T19:53:48.406, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -60 ,  0.49557202045019066 m 
2023-11-14T19:53:49.515, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -61 ,  0.5657571710603341 m 
2023-11-14T19:53:50.635, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -61 ,  0.6222884771563331 m 
2023-11-14T19:53:56.154, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -57 ,  0.7956615430281744 m 
2023-11-14T19:53:58.369, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -58 ,  0.8284485093705365 m 
2023-11-14T19:53:59.471, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -58 ,  0.8575139769038617 m 
2023-11-14T19:54:00.577, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -65 ,  0.8575139769038617 m 
2023-11-14T19:54:01.693, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -65 ,  0.9831795380988775 m 
2023-11-14T19:54:02.792, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -63 ,  1.0015048436266556 m 
2023-11-14T19:54:03.893, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -57 ,  1.0229863645671935 m 
2023-11-14T19:54:04.995, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -56 ,  1.0229863645671935 m 
2023-11-14T19:54:06.105, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -57 ,  1.0229863645671935 m 
2023-11-14T19:54:08.316, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -58 ,  0.981989034183592 m 
2023-11-14T19:54:09.416, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -59 ,  0.9763883846892178 m 
2023-11-14T19:54:10.520, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -58 ,  0.918414103736242 m 
2023-11-14T19:54:11.628, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -60 ,  0.9449177660225923 m 
2023-11-14T19:54:16.052, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -59 ,  0.9813264059724669 m 
2023-11-14T19:54:19.370, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -61 ,  0.9897926623737194 m 
2023-11-14T19:54:20.485, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -60 ,  0.97085 m 
2023-11-14T19:54:21.583, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -60 ,  0.9790144117303607 m 
2023-11-14T19:54:22.684, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -58 ,  0.9271733526093354 m 
2023-11-14T19:54:23.803, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -63 ,  0.9813264059724669 m 
2023-11-14T19:54:24.906, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -63 ,  0.981989034183592 m 
2023-11-14T19:54:26.013, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -64 ,  1.0109467479391923 m 
2023-11-14T19:54:28.215, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -57 ,  1.0109467479391923 m 
2023-11-14T19:54:29.321, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -57 ,  1.0050259694405412 m 
2023-11-14T19:54:30.419, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -57 ,  0.999170405262029 m 
2023-11-14T19:54:31.528, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -58 ,  0.9876525296968364 m 
2023-11-14T19:54:35.980, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -66 ,  1.0109467479391923 m 
2023-11-14T19:54:38.189, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -68 ,  1.0340511488631587 m 
2023-11-14T19:54:39.299, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -68 ,  1.0626871484524956 m 
2023-11-14T19:54:40.404, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -58 ,  1.0510634797067606 m 
2023-11-14T19:54:41.506, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -58 ,  1.0396661167221901 m 
2023-11-14T19:54:42.609, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -59 ,  1.0453367409515502 m 
2023-11-14T19:54:43.711, 7777772e-6b6b-6d63-6e2e-636f6d000001 ,  4 ,59248,  You (321392), -60 ,  1.0415501181941857 m 
